text,score,label
They're cheating!,0.9951991438865662,NEGATIVE
"The puppet is alive, I tell you!",0.9996592998504639,POSITIVE
It's alive!,0.9998770952224731,POSITIVE
(Audience gasps),0.8470475077629089,POSITIVE
"Help me out here, Jackie!",0.9871988892555237,POSITIVE
Just a dummy!,0.9976922273635864,NEGATIVE
See?,0.9941139817237854,POSITIVE
Nothing up my sleeves!,0.9979433417320251,NEGATIVE
Oh?,0.9303323030471802,NEGATIVE
Maybe this will put a little spring in his step!,0.7842627167701721,NEGATIVE
Aah! Hey!,0.9992974996566772,POSITIVE
Oh! Ow ow ow!,0.9610751271247864,NEGATIVE
Heh heh heh! Why bother with ants in your pants,0.9985312223434448,NEGATIVE
when you could have termites in your tights!,0.9621503353118896,NEGATIVE
Jackie!,0.9993489384651184,POSITIVE
Ha ha!,0.9734147787094116,NEGATIVE
"If you want real talent, folks,",0.9296318292617798,POSITIVE
watch me pull a rabbit out of this hat!,0.9107446074485779,NEGATIVE
Har har.,0.638034462928772,POSITIVE
(Audience laughs),0.9997448325157166,POSITIVE
You like me!,0.9998725652694702,POSITIVE
You really like me!,0.9998680353164673,POSITIVE
(Gasps) Here comes chuckie!,0.9939670562744141,POSITIVE
Ohhh. I have found no means,0.9997822642326355,NEGATIVE
"of reversing the curse, <i> sensei.</i>",0.8731852769851685,NEGATIVE
Surely there is a volume we have overlooked!,0.9576913118362427,NEGATIVE
Monkey...Monkey...,0.936418890953064,NEGATIVE
Monkey...,0.5817173719406128,POSITIVE
"Perhaps we should visit Kai ching,",0.956575870513916,POSITIVE
for Jackie's sake?,0.9939988851547241,NEGATIVE
(Sighs),0.997162401676178,NEGATIVE
All right.,0.9998365640640259,POSITIVE
We can't let him escape.,0.9708554744720459,NEGATIVE
I will be stuck this way!,0.998855471611023,NEGATIVE
"Don't fret yet, Jackie.",0.9730138182640076,NEGATIVE
Trail's still warm!,0.9998706579208374,POSITIVE
A lumberyard?,0.998677670955658,NEGATIVE
Aah! This is no place for a man made of wood!,0.9997069239616394,NEGATIVE
Whoa!,0.9698188304901123,POSITIVE
Jackie!,0.9993489384651184,POSITIVE
Ha ha!,0.9734147787094116,NEGATIVE
"And when you're sawdust,",0.9738403558731079,NEGATIVE
we'll both be feeling chipper!,0.9980576634407043,POSITIVE
Ha ha ha ha!,0.9548735618591309,NEGATIVE
"Bad day, bad day, bad day!",0.9997031092643738,NEGATIVE
You wouldn't!,0.9924822449684143,NEGATIVE
That's not funny!,0.9997829794883728,NEGATIVE
Haven't you noticed?,0.8029899597167969,NEGATIVE
I have a weird sense of humor!,0.9992470741271973,POSITIVE
Aah!,0.9799882173538208,POSITIVE
Oh! Detachable parts!,0.9973766803741455,NEGATIVE
Unh!,0.989816427230835,NEGATIVE
Fancy footwork!,0.9993395209312439,POSITIVE
How much wood does a woodchuck Chuck?,0.9984585046768188,NEGATIVE
"Oh, my gosh! Look out!",0.9994533658027649,POSITIVE
Huh?,0.9917182922363281,NEGATIVE
Can't believe - I fell for that old gag.,0.9973100423812866,NEGATIVE
He keeps his shop open later just to spite me!,0.9926537275314331,NEGATIVE
Hmmph!,0.9822278618812561,NEGATIVE
What brings you here?,0.9973841309547424,POSITIVE
Nothing. Just browsing.,0.9989789724349976,NEGATIVE
We wish to reverse the curse of the monkey king puppet.,0.9987995624542236,NEGATIVE
"Ah, yes.",0.9995427131652832,POSITIVE
This contains the answers you seek.,0.9986183643341064,POSITIVE
We will take it.,0.9998170733451843,POSITIVE
You will purchase it.,0.9997468590736389,POSITIVE
$200.,0.9774456024169922,POSITIVE
Aah!,0.9799882173538208,POSITIVE
You pirate!,0.5132866501808167,POSITIVE
This is no trinket.,0.9964501857757568,NEGATIVE
It is very rare.,0.6616638898849487,POSITIVE
$10.,0.9514662623405457,POSITIVE
200.,0.986717700958252,POSITIVE
20! My final offer!,0.9783239960670471,POSITIVE
"Uh, here's 200.",0.985864520072937,NEGATIVE
"Why did you pay retail, tohru?!",0.9973784685134888,NEGATIVE
He was weakening!,0.9989932179450989,NEGATIVE
"Hmm. To reverse the curse,",0.9927693605422974,NEGATIVE
the monkey king must pull the leg of its puppet victim.,0.9932709336280823,NEGATIVE
That is all?! For $200?!,0.996127188205719,NEGATIVE
Do you want me to throw in a tea cozy?,0.9861607551574707,NEGATIVE
Do you want me to throw in,0.956725537776947,POSITIVE
a piece of uncle?!,0.93714439868927,NEGATIVE
No purchase necessary!,0.9996750354766846,NEGATIVE
"<i>Sensei,</i> please.",0.9974863529205322,POSITIVE
Dead end!,0.9746454954147339,NEGATIVE
Up and over!,0.9947916865348816,POSITIVE
(Cell phone rings),0.8818563222885132,NEGATIVE
Uncle?,0.9720398783683777,NEGATIVE
What? The monkey king has to pull my leg?,0.9977964162826538,NEGATIVE
Timber!,0.9981824159622192,POSITIVE
Talk later!,0.9960786700248718,POSITIVE
Cowabunga!,0.9870779514312744,NEGATIVE
Aah!,0.9799882173538208,POSITIVE
Whoa! - Whoa!,0.9647475481033325,POSITIVE
Logrolling?!,0.9944232106208801,NEGATIVE
Now they're stealing my lumberjack bit!,0.9870460033416748,NEGATIVE
Whoa! - Whoa!,0.9647475481033325,POSITIVE
Whoa--oomph! Whoa--oomph!,0.5108281970024109,NEGATIVE
Ohhh.,0.804081916809082,NEGATIVE
We have to get the monkey king to pull your leg!,0.9836413860321045,NEGATIVE
Unh! But how can we trick,0.996722400188446,NEGATIVE
the ultimate trickster?,0.9465314149856567,NEGATIVE
"Hey, Jackie?",0.9975086450576782,POSITIVE
How 'bout we rock his world?,0.9506831169128418,NEGATIVE
"You know, I won a few talent shows",0.9962024092674255,POSITIVE
when I was your age.,0.9925622344017029,POSITIVE
Stop me if you've heard this one before.,0.9995095729827881,NEGATIVE
Hey!,0.9993606209754944,POSITIVE
Where is everyone?!,0.9890643954277039,NEGATIVE
Jackie: Shh!,0.5495617389678955,NEGATIVE
Here he comes!,0.9993032217025757,POSITIVE
Going up!,0.9998236298561096,POSITIVE
"Third floor: Housewares, ladies' undergarments,",0.9612857103347778,NEGATIVE
puppets!,0.9890102744102478,NEGATIVE
Jackie: Don't let him see us!,0.9879719614982605,NEGATIVE
Gotcha!,0.9997242093086243,POSITIVE
Hyah!,0.9874863624572754,POSITIVE
Whoa!,0.9698188304901123,POSITIVE
Unh!,0.989816427230835,NEGATIVE
What do you know?,0.9733209013938904,NEGATIVE
He fell for it!,0.9852010011672974,NEGATIVE
Uhh! Uhh!,0.9890567660331726,NEGATIVE
Tough crowd.,0.9935716390609741,NEGATIVE
I'll help you out of there if you promise,0.9977059364318848,POSITIVE
to stop stalking Jackie!,0.987784743309021,POSITIVE
"Oh, sure!",0.9997017979621887,POSITIVE
No problem! Got yourself a deal!,0.9935061931610107,POSITIVE
Unh!,0.989816427230835,NEGATIVE
Hang on!,0.9700663685798645,POSITIVE
I'll grab a stick or something!,0.9315760731697083,NEGATIVE
Here!,0.9993795156478882,POSITIVE
"Prepare to wear pretty concrete slippers, my dear!",0.9781498312950134,POSITIVE
Huh?!,0.9768936038017273,NEGATIVE
"Uncle said you had to pull the leg,",0.9837843179702759,NEGATIVE
he didn't say Jackie had to be wearing it!,0.9668937921524048,NEGATIVE
That's...Not...,0.9996013045310974,NEGATIVE
Funny!,0.9998623132705688,POSITIVE
The Jack is back!,0.965374231338501,POSITIVE
In the flesh!,0.9952064156532288,POSITIVE
And I hope to stay this way.,0.9994063377380371,POSITIVE
Knock on wood.,0.9719914793968201,NEGATIVE
"Hey, Jackie!",0.9996421337127686,POSITIVE
What's your favorite fruit?,0.9978848099708557,POSITIVE
I love fruit.,0.9998575448989868,POSITIVE
Every morning I get fresh fruit.,0.9989755153656006,POSITIVE
"Pineapple,",0.9667540192604065,POSITIVE
papaya!,0.9994602799415588,POSITIVE
A lot of papaya!,0.9991114735603333,POSITIVE
Banana.,0.9776613116264343,NEGATIVE
"Very good for the stomach,",0.9993103742599487,POSITIVE
"good for the digest-- uh, good everything.",0.9997978806495667,POSITIVE
Banana's good.,0.9998481273651123,POSITIVE
Did you ever see a fat monkey?,0.9779384136199951,NEGATIVE
Uncle: Ha-cha! I see the mansion!,0.9994563460350037,POSITIVE
All the treasures of the entire estate,0.9992019534111023,POSITIVE
will soon be in my shop.,0.9735621809959412,POSITIVE
Uncle has made - the deal of the century.,0.9997431635856628,POSITIVE
This place is like Chinese transylvania!,0.609764575958252,NEGATIVE
Cool!,0.9998366832733154,POSITIVE
"You have seen too many movies, Jade.",0.9986540079116821,NEGATIVE
Jade? Jade?!,0.9490101337432861,NEGATIVE
Boo!,0.5097947716712952,POSITIVE
Gah!,0.9106264710426331,NEGATIVE
"Heh heh. Hello, tohru.",0.8869830965995789,POSITIVE
Creep-o-rama.,0.987319827079773,NEGATIVE
Betcha it's crawling with mummies...,0.9924869537353516,NEGATIVE
Or wolfmen...Or vampires!,0.6892722845077515,NEGATIVE
"Sorry, Jade, but monsters like that do not--",0.9884008169174194,NEGATIVE
aah! Wolfman!,0.995110809803009,POSITIVE
Wolfman!,0.9993081092834473,POSITIVE
"Jade, run!",0.9859630465507507,NEGATIVE
"Tch, from a rug?",0.9895877838134766,NEGATIVE
"You have come for the antiques, yes?",0.6801800727844238,POSITIVE
"Oh, you should not sneak up on people like--",0.9991866946220398,NEGATIVE
greetings. Aah!,0.9934737086296082,POSITIVE
Don't do that!,0.9980412721633911,NEGATIVE
"I'm Mr. lam, executor of the estate.",0.9990204572677612,POSITIVE
My assistant will load the acquisitions onto your cart,0.9986910223960876,NEGATIVE
while you render payment.,0.6300290822982788,POSITIVE
Not so fast!,0.9818400740623474,POSITIVE
I must first appraise the items.,0.7413504719734192,NEGATIVE
I do not want my shop to be full of junk.,0.9990298748016357,NEGATIVE
Then how'd it get so full of junk?,0.9997861981391907,NEGATIVE
Be assured all the heirlooms,0.9988300204277039,POSITIVE
are of the finest quality.,0.99986732006073,POSITIVE
Then you will not mind if I take time to examine them.,0.9893416166305542,NEGATIVE
They have already been--,0.9867895245552063,NEGATIVE
not by me they haven't.,0.9904837608337402,NEGATIVE
You have my word that--,0.9969485402107239,POSITIVE
"even so, I would-- just take them and--",0.6495516896247864,POSITIVE
I will do no such-- please.,0.8767196536064148,NEGATIVE
No. But--,0.9627596735954285,NEGATIVE
no. But--,0.9627596735954285,NEGATIVE
no!,0.9976682066917419,NEGATIVE
"I will - appraise everything,",0.9997974038124084,POSITIVE
or purchase nothing!,0.9994280934333801,NEGATIVE
The customer's always right.,0.9998682737350464,POSITIVE
We will settle your account when you're satisfied.,0.9915687441825867,NEGATIVE
Enjoy your stay in tsong tse manor.,0.999771773815155,POSITIVE
Perhaps we should warn them.,0.9986251592636108,NEGATIVE
Do not be foolish.,0.9990366697311401,POSITIVE
"If they knew what was hidden among those relics,",0.9954584836959839,NEGATIVE
they would never take it off our hands.,0.9454853534698486,POSITIVE
This mansion is a gold mine!,0.9968474507331848,POSITIVE
We must begin work at once.,0.9891229271888733,POSITIVE
Every last item is--,0.8552819490432739,POSITIVE
spookyriffic.,0.9874141812324524,POSITIVE
Aah!,0.9799882173538208,POSITIVE
Can you believe we get to spend the night?,0.9821093082427979,POSITIVE
"Yes, Jade.",0.9997214674949646,POSITIVE
And can you believe it is past your--,0.9995493292808533,NEGATIVE
bedtime! Aah!,0.9273791313171387,NEGATIVE
We creatures of the night never sleep.,0.9984230995178223,POSITIVE
"(Evil laughter, giggles)",0.9815157651901245,POSITIVE
Jade!,0.9989451766014099,POSITIVE
Gotta give Jackie one last scare before bed.,0.977283775806427,NEGATIVE
Perfect.,0.99985671043396,POSITIVE
"Jackie: You are not going to scare me, Jade!",0.9996575117111206,NEGATIVE
So don't even try!,0.9986340403556824,NEGATIVE
Jade?,0.9851605892181396,NEGATIVE
This isn't a coffee table.,0.9987078905105591,NEGATIVE
It's a coffin table!,0.9737624526023865,NEGATIVE
Cool! But why would a coffin have a lock?,0.9955516457557678,NEGATIVE
Jackie!,0.9993489384651184,POSITIVE
Jackie!,0.9993489384651184,POSITIVE
There's a vampire--aah!,0.8674643039703369,POSITIVE
I told you you would not scare me.,0.9988388419151306,NEGATIVE
"It was a real vampire, Jackie,",0.9981573224067688,POSITIVE
"with fangs and claws, and it tried to grab me,",0.5708043575286865,NEGATIVE
"but I slammed the lid, and it's trapped inside the--",0.9969537258148193,NEGATIVE
(gasps),0.9741412401199341,NEGATIVE
Vampire on the loose! We gotta get outta here.,0.9963740706443787,NEGATIVE
"Ok, aah. I am so scared.",0.8142237663269043,NEGATIVE
Now will you go to bed?,0.9940798878669739,NEGATIVE
"Jackie, I'm totally serious. There's a real--aah!",0.9994481205940247,POSITIVE
There it goes!,0.9996638298034668,POSITIVE
"But it was-- Jade, please--",0.982429027557373,POSITIVE
"it's late, and-- - look!",0.9850231409072876,NEGATIVE
It--,0.9977973699569702,POSITIVE
"I'm sure this is very funny to you, Jade, but--",0.9994932413101196,POSITIVE
"Jackie, look! He's right--please--",0.9998096823692322,POSITIVE
Jade! - Just--,0.7407549619674683,NEGATIVE
you said that last-- no.,0.9938416481018066,NEGATIVE
I've had enough.,0.995215654373169,POSITIVE
"But-- no ""buts.""",0.9795341491699219,NEGATIVE
Bed.,0.9038556814193726,NEGATIVE
"Jackie, uncle is ready to begin the appraisals.",0.9967658519744873,POSITIVE
(Growling),0.9946120977401733,NEGATIVE
Jackie?,0.9719911217689514,NEGATIVE
Hello?,0.9735071659088135,POSITIVE
(Muffled noises),0.9979079961776733,NEGATIVE
Jackie?,0.9719911217689514,NEGATIVE
(Growling),0.9946120977401733,NEGATIVE
(Gasps),0.9741412401199341,NEGATIVE
(Moaning),0.9983862638473511,NEGATIVE
You can't leave me alone!,0.951074481010437,NEGATIVE
Don't you ever watch scary movies?!,0.9460312128067017,NEGATIVE
The beautiful girl is always the first to--,0.9997953772544861,POSITIVE
(thud),0.9996792078018188,NEGATIVE
"I'm sure it was just a little thunder, Jade. Now--",0.9222539663314819,NEGATIVE
ohh.,0.9288023114204407,NEGATIVE
The vampire got tohru!,0.9960954785346985,POSITIVE
Hmm. No. Jet lag got tohru.,0.9936582446098328,NEGATIVE
"Our flight was 18 hours long, Jade.",0.9794787764549255,NEGATIVE
He is tired.,0.9997814297676086,NEGATIVE
(Moaning),0.9983862638473511,NEGATIVE
"Hello! Does this look like ""tired"" to you?!",0.9997512698173523,NEGATIVE
How can uncle appraise with no helpers and so much yell--,0.9509207010269165,NEGATIVE
(gasps),0.9741412401199341,NEGATIVE
Aiya!,0.9987571239471436,POSITIVE
"Jackie, guard the door in case it returns.",0.6191245913505554,NEGATIVE
"""It""?",0.9738739132881165,NEGATIVE
"Hidden inside of an antique,",0.9589293003082275,POSITIVE
Mr. lam tried to trick us into taking it.,0.9941253662109375,NEGATIVE
"What is ""it""?",0.9951556921005249,NEGATIVE
A kiang chi.,0.5941596031188965,POSITIVE
A vampire.,0.9892807602882385,POSITIVE
Told ya.,0.9900714159011841,POSITIVE
Did a little monster put you up to this?,0.9949058294296265,NEGATIVE
Chinese vampire drain chi--,0.9976054430007935,NEGATIVE
"life energy from their prey,",0.9993477463722229,POSITIVE
making the vampire stronger,0.9995965361595154,POSITIVE
and turning their victims into servant.,0.9797520637512207,NEGATIVE
"Without any chi, tohru will soon transform",0.9770299196243286,POSITIVE
into a fiendish Minion of darkness!,0.9840089082717896,NEGATIVE
We must perform a chi transfusion.,0.723414421081543,POSITIVE
Transfusion? You want to put someone else's chi in tohru's body?,0.9980528354644775,NEGATIVE
"Tch, where are you gonna find someone",0.9892946481704712,NEGATIVE
with that much extra--whoa!,0.9891462326049805,POSITIVE
You have abundant youthful energy--,0.9998881816864014,POSITIVE
chi to spare.,0.9856853485107422,POSITIVE
It is the only way to prevent tohru from serving the undead.,0.9975051283836365,NEGATIVE
(Chanting in Chinese),0.8937044143676758,POSITIVE
Cool.,0.9998496770858765,POSITIVE
Are you sure it is not jet lag?,0.5194999575614929,POSITIVE
I have not seen this vamp--aah!,0.9922667145729065,NEGATIVE
Aah!,0.9799882173538208,POSITIVE
"Oh, thank you, tohru.",0.9998181462287903,POSITIVE
I just slam-dunked a chi-sucker.,0.7681694626808167,POSITIVE
I rule!,0.9995304346084595,POSITIVE
"Go, tohru! Go, tohru! I'm the bomb!",0.9727748036384583,NEGATIVE
Hmm. It appears the chi transfusion was successful.,0.99623703956604,POSITIVE
"Go, Jade! Go, Jade!",0.9983083009719849,POSITIVE
Lotta-chi girl saving tohru!,0.99870765209198,POSITIVE
(Growling),0.9946120977401733,NEGATIVE
It can fly?,0.9591540694236755,POSITIVE
Not for long it--aw!,0.9901931285858154,NEGATIVE
This is a Chinese vampire.,0.9934252500534058,POSITIVE
A wooden stick will not harm it.,0.9970550537109375,POSITIVE
Then how do we stop--,0.998201847076416,NEGATIVE
(growling),0.9946120977401733,NEGATIVE
Whoa!,0.9698188304901123,POSITIVE
Do not breathe.,0.9996445178985596,NEGATIVE
The kiang chi is blind.,0.9992857575416565,NEGATIVE
It can only find you if it smells your breath.,0.9976388216018677,POSITIVE
You are making this-- (Gasps),0.9985724687576294,POSITIVE
Gi-gi-gi--,0.9866792559623718,NEGATIVE
gi-ee!,0.9090908765792847,POSITIVE
Ah-choo!,0.9851512312889099,POSITIVE
Aah!,0.9799882173538208,POSITIVE
Unh!,0.989816427230835,NEGATIVE
(Gasps) - No!,0.9977947473526001,NEGATIVE
Jade!,0.9989451766014099,POSITIVE
"Give it back, you chi-hog!",0.9550958871841431,NEGATIVE
Whoa!,0.9698188304901123,POSITIVE
Unh!,0.989816427230835,NEGATIVE
So unfair.,0.9997727274894714,NEGATIVE
Hurry uncle,0.9970343112945557,NEGATIVE
"uncle, you have to perform another transfusion.",0.99774569272995,NEGATIVE
(Moaning),0.9983862638473511,NEGATIVE
Jade cannot hold her breath.,0.999091625213623,NEGATIVE
The vampire will follow her and find us.,0.9993498921394348,POSITIVE
Then let's roll!,0.9993341565132141,POSITIVE
We will be safe on the other side of the river.,0.9947123527526855,POSITIVE
The kiang chi cannot cross running water.,0.9987142086029053,NEGATIVE
Where are you getting these rules from?,0.9988176226615906,NEGATIVE
(Chanting in Chinese),0.8937044143676758,POSITIVE
(Chanting stops),0.9981378316879272,NEGATIVE
Cart surfing!,0.5923092365264893,POSITIVE
(Chanting),0.9127614498138428,POSITIVE
Whoa!,0.9698188304901123,POSITIVE
Aah!,0.9799882173538208,POSITIVE
Oops.,0.9877683520317078,NEGATIVE
(Chanting),0.9127614498138428,POSITIVE
(Moaning) Huh?,0.9981468915939331,NEGATIVE
The transfusion spell is com--,0.9728105664253235,NEGATIVE
hello! Duck!,0.994537889957428,POSITIVE
(Moaning),0.9983862638473511,NEGATIVE
Uncle!,0.9964655637741089,POSITIVE
Hang on! We're almost...,0.896809995174408,NEGATIVE
There.,0.9983844757080078,POSITIVE
How are we gonna save uncle without uncle?,0.998391330242157,NEGATIVE
We must do research.,0.5599254965782166,NEGATIVE
You've gotta be kidding me.,0.9936898946762085,NEGATIVE
He's starting to go all fangy.,0.7860086560249329,POSITIVE
(Moaning),0.9983862638473511,NEGATIVE
Uncle is turning into the vampire's Minion.,0.7435929775238037,POSITIVE
Use my chi for the transfusion.,0.960491955280304,NEGATIVE
Ow!,0.9866064190864563,NEGATIVE
I do not know such spells.,0.987838864326477,NEGATIVE
"Jade has uncle's chi,",0.986057698726654,POSITIVE
